[2019-08-15T14:36:02]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:04]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:36:05]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:07]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:36:07]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:13]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:36:14]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:22]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:36:23]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:26]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:36:27]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:33]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:36:34]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:37]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:36:39]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:40]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:36:42]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:48]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:36:49]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:52]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:36:53]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:36:58]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:36:59]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:37:02]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:37:02]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:37:04]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:37:05]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:37:06]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:37:17]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:37:17]: [System] bd [0] ch [1] par [VMon] val [5000.2]; 
[2019-08-15T14:37:18]: [System] bd [0] ch [1] par [VMon] val [5000.4]; 
[2019-08-15T14:37:18]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:37:19]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:37:20]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:37:29]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:37:29]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:37:30]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:37:35]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
